id,raw_budget,raw_revenue,raw
127501,4600000,36751984,2012
97630,52500000,134612435,2012
125490,3100000,123407,2013
82654,30000000,115121608,2013
75780,60000000,217370736,2012
68718,100000000,449948323,2012
89492,35000000,90221182,2012
94352,25000000,28012862,2012
235271,5000000,17499242,2014
88042,25000000,120832383,2012
143247,40000000,457507776,2014
76617,20000000,47666013,2013
132232,15000000,148095566,2013
98357,35000000,34480045,2013
87818,10000000,31164747,2012
119283,35000000,48543388,2013
58244,50000000,26387039,2012
90369,500000,2141436,2012
109431,35000000,175361578,2013
112949,28000000,94050951,2013
68179,40000000,74156610,2013
132344,3000000,23251930,2013
37984,13000000,34916128,2016
145135,3500000,27704111,2013
81005,195000000,197687603,2013
86825,12000000,12034913,2013
68728,200000000,490359051,2013
102362,30000000,19599974,2013
122081,5000000,31149251,2013
117263,70000000,150562164,2013
144340,13000000,18733666,2013
109410,40000000,97470701,2013
4258,20000000,78613981,2013
84204,5300000,440821,2012
109414,32000000,126539117,2013
68721,200000000,1215392272,2013
103731,10000000,31556959,2013
54138,190000000,467381584,2013
77987,4800000,4494560,2013
116711,100000000,262794441,2013
121986,3000000,11267511,2013
82700,130000000,251499665,2013
75656,75000000,342769200,2013
49521,225000000,667999518,2013
159014,1000000,5892466,2013
62211,200000000,743588329,2013
68726,190000000,411002906,2013
72190,190000000,531514650,2013
68724,120000000,286192091,2013
93456,76000000,975216835,2013
117251,150000000,205440387,2013
136418,23000000,13593473,2013
157354,900000,17549645,2013
49524,130000000,79076678,2013
77950,135000000,286896578,2013
172533,500000,407100,2013
146216,84000000,137162560,2013
136400,61000000,132493015,2013
89325,12000000,1200346,2012
160588,18000000,102912961,2013
76285,90000000,200859554,2013
138832,37000000,267816276,2013
109418,80000000,247023808,2013
59859,28000000,63129909,2013
87421,38000000,94763758,2013
151960,50000000,238059569,2013
115348,40000000,16173593,2013
115782,18000000,43402515,2013
152748,5000000,1075009,2013
122906,12000000,89309178,2013
211954,5000000,100486616,2013
164558,10000000,68541786,2013
146227,18000000,11813989,2013
146233,46000000,113402302,2013
164457,22000000,15434375,2013
91586,5000000,161921515,2013
129670,12000000,24761360,2013
209263,8000000,25621449,2013
138697,5500000,41268579,2013
133931,20000000,34454631,2012
193613,18000000,9082906,2013
146238,30000000,60512680,2013
109451,78000000,274392649,2013
109424,55000000,220648184,2013
106747,20000000,18273009,2013
175528,8500000,22885836,2013
115210,2000000,63555,2012
107846,70000000,103735965,2013
38093,12000000,21867665,2010
76203,20000000,181025343,2013
152747,8500000,10386814,2013
80274,110000000,127983283,2013
76338,150000000,644602516,2013
152532,5000000,60611845,2013
175574,55000000,110387072,2012
19644,8500000,30298347,2004
137093,28000000,112914167,2013
205220,12000000,98963392,2013
209274,2600000,15298355,2014
64686,175000000,151716815,2013
146239,22000000,70536870,2013
86829,11000000,32943247,2013
204082,22000000,51695362,2013
192136,35000000,29890402,2013
152737,25000000,50738810,2013
168672,40000000,257878294,2013
152601,23000000,48518793,2014
193756,40000000,149804632,2013
140823,35000000,114962525,2013
110415,40000000,88069880,2013
39055,10000000,721108,2009
82679,14000000,11166615,2012
64807,40000000,69807260,2013
227348,5000000,87251115,2014
168530,25000000,153733800,2014
137094,60000000,131377412,2014
157350,85000000,276014965,2014
79316,7000000,36146087,2014
185008,8300000,50827466,2013
207769,950000,78122,2014
100241,65000000,74575290,2014
130150,18000000,14189810,2014
15359,150000000,817012815,2017
137321,60000000,22468620,2014
225565,8000000,53068955,2014
157336,165000000,667752422,2014
192102,28000000,38959900,2014
225574,50000000,222383055,2014
53182,110000000,330780051,2014
248774,1000000,3324070,2014
136797,66000000,194169619,2014
177494,6000000,3485383,2014
209403,10000000,7843145,2014
235260,22000000,70949793,2014
192577,30000000,143490,2013
100402,170000000,714401889,2014
86834,130000000,352831065,2014
145220,55000000,79312301,2014
192134,7000000,1857458,2013
200505,25000000,29847480,2014
157547,5000000,44115496,2014
249660,1150000,63777092,2014
172385,130000000,492846291,2014
157353,100000000,103039258,2014
236751,12000000,100919111,2014
254473,28000000,73421224,2014
76649,80000000,108469033,2014
186935,1000000,552614,2013
36465,50000000,150429371,2014
252680,5000000,10537341,2014
127585,200000000,747862775,2014
188166,420000,435168,2014
192132,1000000,1156309,2014
232672,45000000,127990741,2014
198277,8000000,68838736,2014
102651,180000000,758536735,2014
137113,178000000,370541256,2014
177677,150000000,700868363,2015
198185,25000000,39217912,2014
192133,5000000,927074,2014
175541,17500000,7285135,2013
187017,50000000,331333876,2014
82702,145000000,614586270,2014
194662,18000000,103215094,2014
85350,4000000,57273049,2014
209451,40000000,65282732,2014
91314,210000000,1104039076,2014
180296,3000000,82780,2014
226486,20000000,96407655,2014
244786,3300000,33474334,2014
210577,61000000,368567189,2014
119450,170000000,710644566,2014
253235,18000000,17762041,2014
225886,40000000,126069509,2014
244267,1000000,852399,2014
118340,170000000,771051335,2014
37737,9200000,17155193,2010
231576,6000000,6591365,2014
238603,13000000,42174545,2014
239566,30000000,33339868,2014
253306,1500000,236863,2014
76757,179000000,181982519,2015
193893,17000000,136890774,2014
189,65000000,39499349,2014
249164,11000000,78356170,2014
256274,5000000,41824066,2014
204922,22000000,19563579,2014
239678,20000000,41296320,2014
190859,58000000,547326372,2014
246403,3000000,1857688,2014
250546,6500000,256862920,2014
286554,1600000,868081,2014
49017,70000000,220241723,2014
262543,15000000,6775458,2014
245891,30000000,76235001,2014
208869,10000000,552641,2014
215211,30000000,25199891,2014
239563,13000000,54837234,2014
218778,28000000,101379287,2014
242582,8500000,50334418,2014
177572,165000000,652127828,2014
264660,13000000,38976797,2015
245700,14000000,25187026,2014
53406,20000000,3727746,2015
44092,14000000,11354230,2012
77951,80000000,130580730,2013
145762,35000000,165103952,2011
171274,20000000,14772346,2014
244403,5000000,567219,2014
222649,10000000,3168858,2014
147441,140000000,268314513,2014
100042,40000000,156553592,2014
227735,36000000,57824533,2014
232679,15000000,30138912,2014
205775,100000000,90420758,2015
135397,215000000,1671640593,2015
227159,40000000,105945357,2014
270946,132000000,367650911,2014
284293,5000000,41699612,2015
116149,55000000,259541430,2014
294254,61000000,310697192,2015
11616,2450000,182358,2011
42057,10000000,1642939,2010
245916,5000000,6656705,2014
273895,20000000,66776908,2015
227306,65000000,163527824,2014
172391,15000000,20898221,2013
265177,4900000,17561100,2014
228970,15000000,52501541,2014
284296,12000000,25514848,2014
87093,10000000,27317872,2014
207703,94000000,404561724,2015
181533,127000000,356546621,2014
68737,95000000,110623265,2015
116977,45000000,73706,2012
198184,49000000,105002056,2015
260346,48000000,327656424,2015
201088,70000000,19548419,2015
87101,155000000,440160956,2015
84197,1250000,2940411,2013
54518,13000000,99034125,2011
181330,2500000,32327255,2013
72359,15000000,9307166,2013
270303,2000000,23250755,2015
91979,20000000,12967829,2009
76341,150000000,370742166,2015
280092,10000000,120678444,2015
140607,306000000,2058662225,2015
68735,160000000,433125655,2016
99861,330600000,1408218722,2015
166426,230000000,784610092,2017
141052,300000000,279049710,2017
102899,130000000,519338048,2015
293660,58000000,801029249,2016
284053,180000000,737573350,2017
283995,200000000,860477263,2017
271110,250000000,1153304495,2016
246655,178000000,542742489,2016
45441,15000000,78054825,2011
210860,60000000,30396134,2015
216015,40000000,570998101,2015
87506,150000000,151550856,2015
227719,12000000,32909437,2015
167073,11000000,62076141,2015
308639,7000000,18190831,2015
308369,8000000,9266180,2015
124524,10000000,30629507,2016
265208,30000000,929157,2015
286565,12000000,85512300,2015
201085,55000000,75466595,2015
243938,14000000,12452601,2015
245025,7000000,1732228,2015
234212,3000000,4668109,2015
228203,17000000,45707924,2015
239573,35000000,12819501,2015
91908,25000000,82991460,2017
241554,50000000,66961644,2015
252512,10000000,13423176,2015
262500,110000000,295279072,2015
245703,18000000,7680250,2016
255343,17000000,1973945,2015
108723,80000000,241200000,1997
168259,190000000,1516748684,2015
277685,1000000,62561449,2015
327029,120000000,140845191,2017
181283,50000000,3434330,2015
257091,40000000,106511453,2015
130798,1300000,13465,2011
304357,11000000,56758138,2015
158852,170000000,207283457,2015
256961,38000000,107597242,2015
281778,20000000,774905,2015
21461,2700000,31517561,2006
256924,10000000,7501132,2015
250349,10000000,173613,2014
254128,110000000,467151160,2015
241257,20000000,14883495,2015
249070,35000000,81967450,2015
275601,18000000,41148679,2015
254470,29000000,287130801,2015
245846,10000000,161097,2015
287424,4500000,597989,2015
291854,2000000,6049171,2014
286217,108000000,663851905,2015
151693,8000000,7315248,2016
238713,65000000,233125712,2015
271718,35000000,140949327,2015
222936,37000000,24935799,2015
244783,6000000,437089,2015
132316,9200000,5806666,2012
188222,30000000,46225326,2015
257344,90000000,244126300,2015
262504,110000000,171484051,2016
259316,180000000,803798342,2016
256962,20000000,17684355,2015
309425,2300000,14305540,2015
287903,15000000,61788393,2015
297761,175000000,746100054,2016
47933,165000000,387644286,2016
188927,185000000,336398312,2016
214756,68000000,217022588,2015
211672,74000000,1167245366,2015
15162,170000000,277442381,2016
261023,53000000,98837872,2015
206647,300000000,879620923,2015
74510,750000,7712436,2011
296099,31000000,100655892,2015
254905,4000000,797439,2015
173224,250000,3234,2013
209112,250000000,868160194,2016
29562,5000000,83356,2005
264999,14500000,123709460,2015
316002,26000000,135436,2015
300671,50000000,69411370,2016
256040,40000000,26736665,2015
273481,30000000,78571737,2015
283350,3000000,483938,2015
291270,8000000,5531455,2016
226458,25000,428923,2015
290751,20000000,30808558,2015
283445,10000000,54104225,2015
261392,28000000,30295076,2015
277216,28000000,202043881,2015
274479,60000000,101134059,2015
228066,40000000,33175076,2015
273477,15000000,15554855,2015
245168,14000000,34044909,2014
301351,2000000,10166209,2015
323272,3000000,73975239,2015
319910,15000000,3471,2015
41144,500000,3824868,2010
334298,56000000,386096060,2015
314365,20000000,92217729,2015
295964,20000000,32632668,2015
157843,36000000,1480089,2015
73527,17000000,5653176,2016
159824,80000000,470751398,2015
356905,7000000,10237229,2015
314402,9000000,7714549,2015
296098,40000000,162610473,2015
357441,1000000,17721,2015
257445,58000000,158905324,2015
294963,2000000,481525,2015
146301,10000000,78096553,2015
266639,5000000,2368937,2015
271331,30000000,168832,2014
56666,1000000,1179462,2000
312221,37000000,173567581,2015
333348,18000000,42167286,2015
334527,7000000,386744,2015
215881,2000000,28864,2013
367551,1000000,26,2015
329833,50000000,55348693,2016
259694,37000000,99595932,2016
351819,5000000,20765353,2016
340666,22500000,30909409,2016
140300,140000000,518614383,2016
256687,8000000,44197,2014
20360,8400000,6831069,2007
58431,28000000,16311335,2016
174751,25000000,2976636,2015
26379,4300000,9791282,2009
169009,25000000,137984788,2007
276905,18000000,27392195,2016
323675,40000000,124827316,2016
319888,23000000,45121177,2016
335778,20000000,46164361,2016
291870,11500000,99930262,2016
300673,70000000,49252761,2016
296096,20000000,205445075,2016
17720,150000000,505518500,2017
146198,20000000,25943792,2016
205584,140000000,133553464,2016
333371,5000000,108286422,2016
267860,60000000,193857962,2016
269149,150000000,1019920974,2016
279641,35000000,24915969,2016
267193,35000000,28721408,2016
373314,11000000,2352511,2016
371645,2500000,23238220,2016
20296,1000000,1549000,2005
339984,13000000,73798720,2016
315664,29000000,44267641,2016
302688,18000000,91651878,2016
342521,15000000,20609977,2016
290825,5000000,2199,2016
295699,10000000,5437126,2016
370755,5000000,10778217,2016
325133,35000000,108758521,2016
303858,27000000,93469699,2016
326423,20000000,54404202,2016
127380,200000000,1022617376,2016
316152,50000000,23152062,2016
332411,18000000,309608,2016
266102,4000000,324218,2014
302401,50000000,34301950,2015
258509,90000000,249520430,2015
223702,19000000,141354394,2016
291805,90000000,328675540,2016
347031,3000000,5837111,2016
308531,135000000,245623848,2016
341012,20000000,9537120,2016
302699,50000000,217196811,2016
63006,5200000,11633427,2011
324668,120000000,416197059,2016
312113,7500000,32572,2015
316023,33000000,75909673,2016
278154,105000000,403841637,2016
324322,600000,7943,2015
328387,20000000,61680792,2016
363676,60000000,238552082,2016
308266,50000000,83034523,2016
376659,20000000,181457297,2016
338766,12000000,37584304,2016
300669,10000000,159047649,2016
313297,55000000,77548564,2016
95610,35000000,203555567,2016
296524,156000000,122931214,2016
283366,110000000,296642834,2016
369883,8500000,23311425,2016
317930,3000000,7445044,2016
347126,5000000,23565072,2016
407887,12700000,49196532,2016
184341,20000000,5032013,2016
147767,5600000,14683763,2012
58051,10100000,18726300,2010
324786,40000000,158701644,2016
340945,40000000,1641255,2016
293767,40000000,25863458,2016
329865,47000000,203178872,2016
332210,70000000,174102281,2016
402529,45000000,54876855,2016
313369,20000000,431879909,2016
335796,9000000,81831866,2016
136799,125000000,344780046,2016
343611,60000000,160038407,2016
334541,8500000,77662988,2016
334543,12000000,145712310,2016
340402,17000000,42493506,2016
345920,36000000,85315070,2016
329981,10000000,11361962,2016
384682,45000000,91342494,2016
330459,200000000,1050988488,2016
259695,65000000,21778555,2016
381288,5000000,278304578,2017
376290,18000000,5911870,2016
291328,26700000,3871448,2016
381284,25000000,231580573,2016
332979,16000000,6248077,2016
356305,38000000,117523786,2016
121856,125000000,240497948,2016
195590,29200000,5278519,2016
388399,40000000,52471361,2016
345922,25000000,40287017,2017
262841,125000000,61681268,2016
47971,85000000,345114933,2017
324552,40000000,166893990,2017
419430,5000000,253758980,2017
293167,185000000,561137727,2017
180863,18000000,42067430,2017
274857,175000000,140012608,2017
173897,40000000,307353906,2016
325373,6840000,22273,2017
192210,3000000,47469,2013
341174,55000000,380981543,2017
337844,15000000,214182,2017
73981,300000,2066892,2002
361475,1100000,27561,2016
126889,97000000,238862031,2017
334521,10000000,3793754,2017
417644,25000000,23190697,2017
403390,21000000,606162,2017
137116,60000000,197258954,2017
417678,10000000,45858330,2017
417830,22000000,35355942,2017
339846,60000000,176533570,2017
268531,38000000,123298168,2017
418078,5000000,17387100,2017
350312,30000000,263585794,2017
14395,10750000,32575443,2006
339403,34000000,227416373,2017
397422,20000000,46776438,2017
324852,75000000,1031873712,2017
281338,152000000,490272826,2017
339964,180000000,215116144,2017
341013,30000000,96673925,2017
335988,217000000,603968683,2017
417870,28000000,138076251,2017
